Thành_Phố,Quận_Huyện,Giá_Cho_Thuê,Log_Giá,Diện_Tích_m2,Log_Diện_Tích,Máy_Lạnh,Nóng_Lạnh,Thang_Máy,Tủ_Lạnh,Máy_Giặt,Đầy_Đủ_Nội_Thất,Có_Gác_Lửng,Bảo_Vệ_An_Ninh,Giờ_Tự_Do,Không_Chung_Chủ
Hà Nội,Bắc Từ Liêm,1.2,0.7884573603642702,16.0,2.833213344056216,0,0,0,0,0,0,0,0,0,0
Hà Nội,Đống Đa,5.5,1.8718021769015913,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,5.2,1.824549292051046,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Đống Đa,6.5,2.0149030205422647,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,4.3,1.667706820558076,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,5.0,1.791759469228055,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,2.0,1.0986122886681098,15.0,2.772588722239781,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,2.3,1.1939224684724346,11.0,2.4849066497880004,1,0,0,0,0,0,1,0,0,0
Hà Nội,Hoài Đức,3.5,1.5040773967762742,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,4.6,1.7227665977411035,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,1.3,0.832909122935104,13.0,2.6390573296152584,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Trì,3.0,1.3862943611198906,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,5.0,1.791759469228055,40.0,3.713572066704308,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,2.6,1.2809338454620642,14.0,2.70805020110221,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,2.5,1.252762968495368,15.0,2.772588722239781,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,2.2,1.1631508098056809,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,2.7,1.308332819650179,17.0,2.8903717578961645,1,0,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,2.3,1.1939224684724346,16.0,2.833213344056216,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,2.3,1.1939224684724346,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,7.0,2.0794415416798357,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,4.5,1.7047480922384253,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,3.0,1.3862943611198906,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
Hà Nội,Ba Đình,7.0,2.0794415416798357,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,2.8,1.33500106673234,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,4.6,1.7227665977411035,28.0,3.367295829986474,1,1,1,1,1,1,1,1,1,1
Hà Nội,Ba Đình,6.0,1.9459101490553132,40.0,3.713572066704308,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.2,1.4350845252893227,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Ba Đình,5.3,1.840549633397487,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,4.2,1.6486586255873816,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,4.2,1.6486586255873816,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,6.0,1.9459101490553132,35.0,3.58351893845611,1,0,0,0,0,0,0,0,0,0
Hà Nội,Thanh Xuân,6.5,2.0149030205422647,35.0,3.58351893845611,0,0,0,0,0,0,0,1,0,0
Hà Nội,Thanh Xuân,4.8,1.7578579175523736,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,4.5,1.7047480922384253,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,5.2,1.824549292051046,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,Ba Đình,5.5,1.8718021769015913,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Đống Đa,4.9,1.7749523509116738,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoài Đức,1.8,1.0296194171811581,15.0,2.772588722239781,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,4.6,1.7227665977411035,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Trì,3.0,1.3862943611198906,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Đống Đa,2.5,1.252762968495368,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,2.8,1.33500106673234,30.0,3.4339872044851463,0,0,0,0,0,0,1,0,0,0
Hà Nội,Tây Hồ,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,4.5,1.7047480922384253,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.6,1.5260563034950492,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,3.35,1.4701758451005926,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,2.7,1.308332819650179,28.0,3.367295829986474,0,0,0,0,0,0,0,0,0,0
Hà Nội,Hai Bà Trưng,3.0,1.3862943611198906,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.0,1.3862943611198906,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,5.8,1.916922612182061,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.0,1.3862943611198906,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,5.2,1.824549292051046,24.0,3.2188758248682006,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,3.5,1.5040773967762742,22.0,3.1354942159291497,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,5.8,1.916922612182061,50.0,3.9318256327243257,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.5,1.5040773967762742,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,2.8,1.33500106673234,23.0,3.1780538303479458,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,2.6,1.2809338454620642,15.0,2.772588722239781,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,6.2,1.9740810260220096,28.0,3.367295829986474,1,0,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,1.75,1.0116009116784799,16.0,2.833213344056216,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,6.2,1.9740810260220096,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,5.0,1.791759469228055,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,4.9,1.7749523509116738,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,4.2,1.6486586255873816,38.0,3.6635616461296463,1,1,1,1,1,0,0,1,1,1
Hà Nội,Nam Từ Liêm,4.1,1.62924053973028,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,2.2,1.1631508098056809,24.0,3.2188758248682006,1,1,0,0,0,0,1,1,0,0
Hà Nội,Cầu Giấy,5.0,1.791759469228055,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,4.5,1.7047480922384253,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,5.3,1.840549633397487,40.0,3.713572066704308,1,1,1,1,1,0,0,0,1,1
Hà Nội,Nam Từ Liêm,2.8,1.33500106673234,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,3.5,1.5040773967762742,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,4.8,1.7578579175523736,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Đống Đa,5.0,1.791759469228055,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Ba Đình,5.8,1.916922612182061,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,5.0,1.791759469228055,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,4.2,1.6486586255873816,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,Ba Đình,1.5,0.9162907318741551,10.0,2.3978952727983707,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,3.5,1.5040773967762742,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,2.2,1.1631508098056809,18.0,2.9444389791664403,0,0,0,0,0,0,0,1,0,0
Hà Nội,Đống Đa,4.2,1.6486586255873816,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.7,1.547562508716013,15.0,2.772588722239781,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,2.5,1.252762968495368,25.0,3.258096538021482,0,0,0,0,0,1,0,1,1,0
Hà Nội,Nam Từ Liêm,3.8,1.5686159179138452,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,4.4,1.6863989535702288,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,4.0,1.6094379124341003,17.0,2.8903717578961645,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.7,1.547562508716013,24.0,3.2188758248682006,1,1,1,1,1,1,1,1,1,1
Hà Nội,Đống Đa,1.8,1.0296194171811581,8.0,2.1972245773362196,1,1,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,2.7,1.308332819650179,15.0,2.772588722239781,1,0,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,3.6,1.5260563034950492,32.0,3.4965075614664802,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,1.2,0.7884573603642702,8.0,2.1972245773362196,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,2.8,1.33500106673234,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoàn Kiếm,2.0,1.0986122886681098,12.0,2.5649493574615367,1,0,0,0,0,0,0,0,0,0
Hà Nội,Hoài Đức,2.4,1.2237754316221157,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoàn Kiếm,3.8,1.5686159179138452,26.0,3.295836866004329,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,4.2,1.6486586255873816,26.0,3.295836866004329,1,0,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,4.1,1.62924053973028,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,2.5,1.252762968495368,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,3.5,1.5040773967762742,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,3.8,1.5686159179138452,36.0,3.6109179126442243,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hoài Đức,3.2,1.4350845252893227,40.0,3.713572066704308,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,4.5,1.7047480922384253,40.0,3.713572066704308,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,2.3,1.1939224684724346,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,2.7,1.308332819650179,16.0,2.833213344056216,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoài Đức,2.5,1.252762968495368,28.0,3.367295829986474,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,3.7,1.547562508716013,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,4.5,1.7047480922384253,40.0,3.713572066704308,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,3.5,1.5040773967762742,16.0,2.833213344056216,1,0,1,1,1,1,1,1,1,1
Hà Nội,Ba Đình,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,2.5,1.252762968495368,19.0,2.995732273553991,1,1,0,0,0,0,0,0,0,0
Hà Nội,Hà Đông,3.2,1.4350845252893227,16.0,2.833213344056216,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.7,1.547562508716013,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Trì,3.7,1.547562508716013,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Trì,3.8,1.5686159179138452,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,3.5,1.5040773967762742,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,3.5,1.5040773967762742,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,1.6,0.9555114450274363,50.0,3.9318256327243257,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,2.5,1.252762968495368,17.0,2.8903717578961645,1,1,0,0,0,0,0,0,0,0
Hà Nội,Cầu Giấy,4.0,1.6094379124341003,40.0,3.713572066704308,1,1,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,4.9,1.7749523509116738,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,4.9,1.7749523509116738,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,3.7,1.547562508716013,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Đống Đa,4.3,1.667706820558076,40.0,3.713572066704308,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.75,1.55814461804655,22.0,3.1354942159291497,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,4.3,1.667706820558076,26.0,3.295836866004329,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,4.0,1.6094379124341003,24.0,3.2188758248682006,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,4.0,1.6094379124341003,38.0,3.6635616461296463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.95,1.599387576580599,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,1.5,0.9162907318741551,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,2.8,1.33500106673234,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,5.9,1.9315214116032138,30.0,3.4339872044851463,1,1,1,1,0,1,0,0,0,0
Hà Nội,Nam Từ Liêm,3.55,1.5151272329628591,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.5,1.5040773967762742,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.3,1.4586150226995167,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Quốc Oai,2.0,1.0986122886681098,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,3.8,1.5686159179138452,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,4.8,1.7578579175523736,40.0,3.713572066704308,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,4.8,1.7578579175523736,40.0,3.713572066704308,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,2.2,1.1631508098056809,20.0,3.044522437723423,1,1,0,0,0,0,0,1,0,0
Hà Nội,Thanh Xuân,3.0,1.3862943611198906,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,2.3,1.1939224684724346,25.0,3.258096538021482,0,1,0,0,0,0,0,1,0,0
Hà Nội,Hoàng Mai,2.0,1.0986122886681098,14.0,2.70805020110221,1,1,0,0,0,0,0,1,0,0
Hà Nội,Nam Từ Liêm,3.5,1.5040773967762742,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.0,1.3862943611198906,17.0,2.8903717578961645,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,5.0,1.791759469228055,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,3.3,1.4586150226995167,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,6.5,2.0149030205422647,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,3.0,1.3862943611198906,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,2.0,1.0986122886681098,15.0,2.772588722239781,0,0,0,0,0,0,0,1,0,0
Hà Nội,Tây Hồ,6.2,1.9740810260220096,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,4.0,1.6094379124341003,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,2.6,1.2809338454620642,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,2.5,1.252762968495368,15.0,2.772588722239781,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,2.5,1.252762968495368,12.0,2.5649493574615367,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoàn Kiếm,4.0,1.6094379124341003,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,1.6,0.9555114450274363,13.0,2.6390573296152584,1,1,1,0,0,0,0,0,0,0
Hà Nội,Thanh Trì,3.3,1.4586150226995167,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,4.0,1.6094379124341003,16.0,2.833213344056216,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,2.9,1.3609765531356006,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,4.8,1.7578579175523736,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,1.8,1.0296194171811581,30.0,3.4339872044851463,1,1,0,1,1,0,0,0,0,0
Hà Nội,Tây Hồ,2.7,1.308332819650179,20.0,3.044522437723423,1,1,0,0,1,0,0,0,0,0
Hà Nội,Bắc Từ Liêm,1.65,0.9745596399981308,50.0,3.9318256327243257,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.0,1.3862943611198906,25.0,3.258096538021482,0,0,0,0,1,0,0,1,1,1
Hà Nội,Thanh Xuân,2.7,1.308332819650179,17.0,2.8903717578961645,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,4.5,1.7047480922384253,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,4.8,1.7578579175523736,22.0,3.1354942159291497,1,1,1,1,1,0,0,1,0,1
Hà Nội,Thanh Xuân,5.8,1.916922612182061,30.0,3.4339872044851463,1,1,0,0,1,0,0,1,1,1
Hà Nội,Thanh Xuân,4.5,1.7047480922384253,25.0,3.258096538021482,1,1,0,0,1,0,0,1,1,1
Hà Nội,Đống Đa,1.25,0.8109302162163288,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,2.5,1.252762968495368,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Long Biên,3.0,1.3862943611198906,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0
Hà Nội,Thanh Xuân,1.8,1.0296194171811581,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,3.0,1.3862943611198906,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,6.0,1.9459101490553132,32.0,3.4965075614664802,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,4.2,1.6486586255873816,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,5.0,1.791759469228055,15.0,2.772588722239781,1,1,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,5.0,1.791759469228055,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,4.5,1.7047480922384253,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,3.7,1.547562508716013,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Trì,2.0,1.0986122886681098,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,2.5,1.252762968495368,15.0,2.772588722239781,1,1,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,1.1,0.7419373447293773,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,2.8,1.33500106673234,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,4.2,1.6486586255873816,32.0,3.4965075614664802,1,1,1,1,1,1,1,1,1,1
Hà Nội,Ba Đình,2.5,1.252762968495368,20.0,3.044522437723423,1,1,0,1,0,0,0,0,1,1
Hà Nội,Thanh Xuân,2.0,1.0986122886681098,14.0,2.70805020110221,1,0,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,3.0,1.3862943611198906,22.0,3.1354942159291497,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.8,1.5686159179138452,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.7,1.547562508716013,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.7,1.547562508716013,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.8,1.5686159179138452,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,3.8,1.5686159179138452,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.7,1.547562508716013,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.8,1.5686159179138452,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,2.5,1.252762968495368,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,5.0,1.791759469228055,35.0,3.58351893845611,1,1,1,1,1,0,0,0,1,0
Hà Nội,Cầu Giấy,1.7,0.9932517730102833,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,3.8,1.5686159179138452,33.0,3.5263605246161616,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,2.6,1.2809338454620642,25.0,3.258096538021482,0,1,0,1,0,0,0,0,1,0
Hà Nội,Hà Đông,3.5,1.5040773967762742,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.5,1.5040773967762742,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,5.0,1.791759469228055,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,5.2,1.824549292051046,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,2.8,1.33500106673234,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,4.5,1.7047480922384253,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,2.3,1.1939224684724346,25.0,3.258096538021482,1,1,0,0,0,0,1,1,0,0
Hà Nội,Hà Đông,3.5,1.5040773967762742,22.0,3.1354942159291497,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,4.9,1.7749523509116738,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,4.9,1.7749523509116738,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,5.6,1.8870696490323797,28.0,3.367295829986474,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,4.5,1.7047480922384253,32.0,3.4965075614664802,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,2.5,1.252762968495368,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.5,1.5040773967762742,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Đống Đa,1.8,1.0296194171811581,15.0,2.772588722239781,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,4.0,1.6094379124341003,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,5.5,1.8718021769015913,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,4.5,1.7047480922384253,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,3.8,1.5686159179138452,28.0,3.367295829986474,0,0,0,0,0,0,0,0,0,0
Hà Nội,Nam Từ Liêm,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,5.0,1.791759469228055,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Trì,3.1,1.410986973710262,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,4.6,1.7227665977411035,50.0,3.9318256327243257,1,1,1,1,1,1,1,1,1,1
